id,nome,indirizzo,provincia,coordinate_lat,coordinate_lon,anno_costituzione,settori_tag,capitale_sociale,valore_produzione,dipendenti,status_attivo
SU01212,SmartLogic S.R.L.,"Corso Buenos Aires, 2",Milano,45.5033898111352,9.194995224165629,2025,['Blockchain'],14349,109849,1,True
SU01213,NanoWorks S.R.L.,"Via Dante, 9",Bergamo,45.67684605686158,9.686069027833394,2021,"['Fabbricazione Macchinari', 'Robotica']",166950,402021,2,True
SU01214,FutureSolutions S.R.L.,"Via Dante, 111",Milano,45.50548988779687,9.203276071574127,2019,"['Robotica', 'IoT', 'Ricerca e Sviluppo']",10156,15802,1,True
SU01215,DigitalHub S.R.L.,"Via Roma, 76",Milano,45.457498634561446,9.163729932134604,2020,['Marketing Digitale'],10000,353594,8,True
SU01216,SmartLab S.R.L.,"Via Milano, 61",Bergamo,45.67258650294402,9.642902104664072,2023,"['Automazione Industriale', 'Ricerca e Sviluppo', 'Software & Consulenza Informatica']",28238,61577,3,True
SU01217,DigitalDynamics S.R.L.,"Via Milano, 32",Milano,45.45691117993789,9.197231257371124,2021,"['Biotecnologie', 'Servizi di Informazione', 'Aerospace']",10000,14348,1,True
SU01218,SmartDynamics S.R.L.,"Via Montenapoleone, 65",Milano,45.47669957398356,9.18144019103149,2020,"['Robotica', 'Energia Rinnovabile']",41468,754520,7,True
SU01219,DigitalSolutions S.R.L.,"Via Manzoni, 142",Bergamo,45.693585636700135,9.700803111075498,2021,['Automazione Industriale'],10000,26122,2,True
SU01220,NanoDynamics S.R.L.,"Via Roma, 49",Milano,45.4825437888227,9.164536305084509,2022,"['Software & Consulenza Informatica', 'Ricerca e Sviluppo']",49532,4723,5,True
SU01221,DataLogic S.R.L.,"Corso Buenos Aires, 46",Milano,45.51229248984145,9.201963362679054,2025,"['Intelligenza Artificiale', 'Salute Digitale']",12815,378901,2,True
SU01222,BioAnalytics S.R.L.,"Via Brera, 71",Mantova,45.14271510539824,10.756664087360294,2021,"['Cybersecurity', 'Aerospace']",10000,647567,3,True
SU01223,GreenLogic S.R.L.,"Via Montenapoleone, 54",Bergamo,45.699236921447906,9.692245521677444,2019,"['Aerospace', 'Blockchain']",18575,102691,1,True
SU01224,DigitalVision S.R.L.,"Via Manzoni, 55",Milano,45.441059884191176,9.171218941201568,2021,['Robotica'],10000,290506,3,True
SU01225,GreenWorks S.R.L.,"Via Montenapoleone, 19",Milano,45.467697754735255,9.175680159423592,2019,"['Automazione Industriale', 'Aerospace']",25110,83432,6,True
SU01226,GreenEngine S.R.L.,"Via Brera, 101",Milano,45.49670445490576,9.235136288050503,2023,"['Biotecnologie', 'Automazione Industriale', 'Servizi di Informazione']",29194,3391,1,True
SU01227,InnovaLab S.R.L.,"Via Garibaldi, 98",Milano,45.44489015618004,9.198449692438684,2024,['Automazione Industriale'],11661,345629,7,True
SU01228,DataLogic S.R.L.,"Via Garibaldi, 33",Milano,45.475194723747734,9.147779732623592,2022,"['Computer e Prodotti Elettronici', 'Software & Consulenza Informatica', 'Automazione Industriale']",14274,353476,1,True
SU01229,NanoWorks S.R.L.,"Via Manzoni, 10",Milano,45.45186433751558,9.196185492861666,2023,"['Marketing Digitale', 'Software & Consulenza Informatica']",10000,18606,0,True
SU01230,BioSystems S.R.L.,"Corso Buenos Aires, 4",Como,45.843873793324995,9.064217921254235,2022,"['Automotive Tech', 'Intelligenza Artificiale', 'Salute Digitale']",94453,47270,8,True
SU01231,SmartLab S.R.L.,"Via Manzoni, 48",Milano,45.48743990535163,9.194441422333359,2020,['Robotica'],13719,91673,2,False
SU01232,SmartWorks S.R.L.,"Via Roma, 36",Bergamo,45.663777777695344,9.664222288292251,2021,"['Computer e Prodotti Elettronici', 'Cleantech']",10573,104185,2,True
SU01233,NanoLab S.R.L.,"Via Milano, 142",Milano,45.445144348701454,9.166963533453874,2021,"['IoT', 'Blockchain', 'Fintech']",10000,3151,7,True
SU01234,InnovaEngine S.R.L.,"Via Dante, 23",Mantova,45.17509524969527,10.789275807651165,2024,['Computer e Prodotti Elettronici'],29904,17649,1,True
SU01235,InnovaDynamics S.R.L.,"Corso Buenos Aires, 142",Milano,45.453798801480374,9.163690039203404,2023,['Cybersecurity'],166836,608974,1,True
SU01236,FutureVision S.R.L.,"Via Dante, 47",Bergamo,45.69365716293544,9.669328895566975,2021,"['E-commerce', 'Salute Digitale']",11051,180994,1,True
SU01237,NanoWorks S.R.L.,"Corso Buenos Aires, 56",Milano,45.428252286557424,9.159764909623169,2022,"['Intelligenza Artificiale', 'Automotive Tech']",10000,20950,0,True
SU01238,DataWorks S.R.L.,"Via Roma, 41",Milano,45.45798445642424,9.18347879355096,2021,['Cleantech'],61117,16469,2,True
SU01239,FutureWorks S.R.L.,"Via Roma, 142",Milano,45.44391365638042,9.206215187195113,2022,"['E-commerce', 'Automazione Industriale']",10000,2009275,30,True
SU01240,InnovaHub S.R.L.,"Via Montenapoleone, 139",Milano,45.4815512430336,9.171045268432643,2022,['Automazione Industriale'],15721,143559,1,True
SU01241,GreenLogic S.R.L.,"Via Manzoni, 27",Cremona,45.141576528379474,9.998140747530071,2020,['E-commerce'],10000,68668,0,True
SU01242,GreenWorks S.R.L.,"Via Brera, 102",Milano,45.46052835421013,9.197368596168696,2022,"['Fintech', 'Automotive Tech']",18394,487636,3,True
SU01243,FutureLogic S.R.L.,"Via Roma, 36",Milano,45.447651695718285,9.204239498808299,2022,['Fabbricazione Macchinari'],10000,316594,0,True
SU01244,SmartEngine S.R.L.,"Via Brera, 127",Bergamo,45.716330359964765,9.683897851947625,2025,"['Intelligenza Artificiale', 'Fintech']",108535,9527,1,True
SU01245,NanoDynamics S.R.L.,"Via Roma, 92",Bergamo,45.720319972896306,9.643869182270553,2024,['Computer e Prodotti Elettronici'],11894,26926,6,True
SU01246,InnovaHub S.R.L.,"Via Brera, 120",Milano,45.44437456292292,9.180737034590381,2024,['Software & Consulenza Informatica'],10000,136413,1,False
SU01247,DigitalLogic S.R.L.,"Via Montenapoleone, 72",Milano,45.451769199991716,9.18202876154254,2022,"['Automazione Industriale', 'Robotica']",22522,79633,1,True
SU01248,GreenHub S.R.L.,"Via Manzoni, 62",Milano,45.448498985170176,9.206159405318308,2021,"['Aerospace', 'Salute Digitale']",10000,53431,1,True
SU01249,SmartVision S.R.L.,"Corso Buenos Aires, 95",Milano,45.52580496298141,9.211955494252818,2022,['Energia Rinnovabile'],10000,2043599,0,True
SU01250,CyberDynamics S.R.L.,"Via Milano, 56",Cremona,45.13417985192655,9.999416950932755,2019,"['Cybersecurity', 'Marketing Digitale']",31573,263321,2,True
SU01251,FutureSystems S.R.L.,"Via Manzoni, 130",Milano,45.45640836530567,9.165729651271588,2024,"['Automotive Tech', 'IoT']",16802,45817,15,False
SU01252,SmartSystems S.R.L.,"Via Dante, 81",Milano,45.46960642491687,9.187366524350892,2020,"['Software & Consulenza Informatica', 'Computer e Prodotti Elettronici']",10000,52339,8,True
SU01253,GreenDynamics S.R.L.,"Via Brera, 138",Milano,45.47742244108536,9.192863211463575,2023,['Cleantech'],25595,484774,3,True
SU01254,GreenAnalytics S.R.L.,"Via Brera, 39",Milano,45.474454676462585,9.193457294691585,2024,"['IoT', 'Cleantech', 'Automotive Tech']",42214,26171,1,True
SU01255,CyberLogic S.R.L.,"Via Dante, 49",Milano,45.44253447704821,9.183681182983083,2022,"['E-commerce', 'IoT']",37830,1141361,3,True
SU01256,DigitalSolutions S.R.L.,"Via Montenapoleone, 82",Sondrio,46.156343915069044,9.851651160463346,2024,['Aerospace'],10000,4066,3,True
SU01257,TechVision S.R.L.,"Via Manzoni, 98",Como,45.82703721546029,9.091575400622963,2025,['Automazione Industriale'],10000,12277,0,True
SU01258,FutureAnalytics S.R.L.,"Via Manzoni, 58",Milano,45.41593433257756,9.198911419878248,2022,['Servizi di Informazione'],16785,157232,3,True
SU01259,NanoLab S.R.L.,"Via Dante, 122",Milano,45.45319025472016,9.200260318615692,2020,['Intelligenza Artificiale'],10000,83419,2,True
SU01260,NanoSolutions S.R.L.,"Via Montenapoleone, 80",Milano,45.47165393039111,9.200813254109384,2022,"['Fabbricazione Macchinari', 'Intelligenza Artificiale']",30640,139484,6,True
SU01261,InnovaVision S.R.L.,"Via Milano, 130",Como,45.81098944036315,9.111746179163731,2024,"['E-commerce', 'Automotive Tech']",10000,31423,3,True
SU01262,BioEngine S.R.L.,"Via Roma, 4",Milano,45.462687246360964,9.189795196403189,2020,['Robotica'],25289,596586,25,True
SU01263,NanoVision S.R.L.,"Via Dante, 43",Milano,45.42209878496154,9.199628666539814,2023,['Aerospace'],27750,1214637,3,True
SU01264,TechVision S.R.L.,"Corso Buenos Aires, 136",Como,45.7691762996443,9.085055965913973,2023,['Energia Rinnovabile'],62539,66328,10,False
SU01265,FutureSolutions S.R.L.,"Via Garibaldi, 28",Cremona,45.15552148773786,10.07445660995521,2023,"['Automazione Industriale', 'Servizi di Informazione', 'Intelligenza Artificiale']",10000,888207,30,True
SU01266,NanoEngine S.R.L.,"Via Garibaldi, 65",Milano,45.473954425634936,9.177202424907046,2022,"['Intelligenza Artificiale', 'Blockchain']",33525,5000000,1,True
SU01267,GreenSystems S.R.L.,"Corso Buenos Aires, 146",Milano,45.470886809474756,9.173469292608878,2019,['Fintech'],10000,18141,7,False
SU01268,CyberSystems S.R.L.,"Via Manzoni, 17",Milano,45.44731378200145,9.200567655558368,2023,"['Ricerca e Sviluppo', 'Servizi di Informazione']",10000,27427,1,True
SU01269,SmartEngine S.R.L.,"Via Dante, 110",Varese,45.77303540534299,8.815491486217516,2019,['IoT'],69181,1398335,1,True
SU01270,DataAnalytics S.R.L.,"Via Dante, 38",Milano,45.46271375345579,9.20981430024313,2021,['Automazione Industriale'],12084,104189,0,True
SU01271,NanoLab S.R.L.,"Via Dante, 76",Milano,45.45571576169966,9.155927372210165,2025,"['Ricerca e Sviluppo', 'Marketing Digitale']",10000,38924,10,True
SU01272,DataWorks S.R.L.,"Via Dante, 63",Cremona,45.10103907775576,10.014404878583123,2022,"['Robotica', 'Fintech']",32707,487429,1,True
SU01273,CyberDynamics S.R.L.,"Via Milano, 15",Milano,45.46632379893666,9.170543306061557,2023,"['Software & Consulenza Informatica', 'Intelligenza Artificiale']",39677,4212,3,True
SU01274,TechDynamics S.R.L.,"Via Garibaldi, 81",Milano,45.47232038679359,9.181401359716386,2020,"['Automotive Tech', 'Servizi di Informazione']",25678,158101,4,True
SU01275,InnovaLogic S.R.L.,"Via Roma, 130",Bergamo,45.713466148525505,9.673100928643793,2025,['Robotica'],19278,7879,2,True
SU01276,BioWorks S.R.L.,"Via Montenapoleone, 5",Milano,45.48398572152788,9.215762610516583,2021,['Fabbricazione Macchinari'],10000,546819,7,True
SU01277,GreenSystems S.R.L.,"Via Milano, 39",Mantova,45.15672731226345,10.803864299251101,2020,"['Marketing Digitale', 'Biotecnologie']",15613,30817,4,True
SU01278,CyberAnalytics S.R.L.,"Via Brera, 108",Milano,45.48210470433327,9.215070681155591,2022,"['Cybersecurity', 'Computer e Prodotti Elettronici']",14821,588354,4,True
SU01279,FutureHub S.R.L.,"Via Manzoni, 32",Milano,45.43515808864001,9.212066997446545,2021,['Automotive Tech'],10000,211779,9,True
SU01280,SmartSystems S.R.L.,"Via Garibaldi, 41",Milano,45.49846322225076,9.194291248653835,2021,"['Marketing Digitale', 'Blockchain']",10000,181548,6,True
SU01281,InnovaLogic S.R.L.,"Via Dante, 27",Milano,45.47757271670375,9.180754724338763,2025,"['Energia Rinnovabile', 'Software & Consulenza Informatica', 'Robotica']",10163,18787,30,True
SU01282,NanoAnalytics S.R.L.,"Via Milano, 84",Milano,45.45405412924283,9.182459874521404,2022,"['Fabbricazione Macchinari', 'Servizi di Informazione']",72158,4847077,2,False
SU01283,TechLogic S.R.L.,"Via Roma, 116",Milano,45.480736694357454,9.19837653371409,2024,['IoT'],20522,15277,5,True
SU01284,SmartSystems S.R.L.,"Via Manzoni, 143",Lodi,45.3061430303533,9.49192586626717,2023,"['Salute Digitale', 'Intelligenza Artificiale']",14024,7516,1,True
SU01285,GreenLogic S.R.L.,"Via Dante, 43",Cremona,45.15632178362295,10.024202818575139,2021,"['Biotecnologie', 'Cleantech']",10271,61855,2,True
SU01286,DigitalLab S.R.L.,"Via Montenapoleone, 128",Milano,45.502830154694536,9.192786168184718,2020,['Ricerca e Sviluppo'],29106,862149,4,True
SU01287,FutureLab S.R.L.,"Via Montenapoleone, 9",Milano,45.450839121843025,9.205316276278408,2021,['Servizi di Informazione'],33836,2020202,4,True
SU01288,GreenVision S.R.L.,"Via Brera, 92",Pavia,45.203153734933885,9.15124949316408,2019,['Blockchain'],28634,40100,1,True
SU01289,NanoVision S.R.L.,"Via Milano, 60",Cremona,45.12677628392756,10.026521608732645,2020,['Robotica'],10704,289317,1,True
SU01290,BioLab S.R.L.,"Via Milano, 71",Milano,45.45562248323473,9.201222154974685,2021,"['Fintech', 'Computer e Prodotti Elettronici', 'Servizi di Informazione']",10000,325221,1,True
SU01291,BioSystems S.R.L.,"Via Montenapoleone, 26",Bergamo,45.7166803132504,9.677629232448762,2021,"['Ricerca e Sviluppo', 'Energia Rinnovabile']",22402,70222,6,True
SU01292,NanoSystems S.R.L.,"Via Milano, 4",Como,45.81860401932032,9.082068028681663,2020,['Energia Rinnovabile'],21284,28844,5,True
SU01293,DataVision S.R.L.,"Via Manzoni, 9",Milano,45.47266924983202,9.179088636994123,2023,"['Energia Rinnovabile', 'Automotive Tech', 'Robotica']",10000,61358,0,True
SU01294,BioEngine S.R.L.,"Via Dante, 23",Como,45.80944356835805,9.097483706903043,2020,['Intelligenza Artificiale'],52425,131977,0,True
SU01295,SmartLab S.R.L.,"Via Garibaldi, 148",Mantova,45.17446576242196,10.795119225071215,2024,"['Ricerca e Sviluppo', 'Cleantech']",15121,9321,6,True
SU01296,DigitalWorks S.R.L.,"Via Roma, 136",Milano,45.46769514921764,9.189449216041453,2021,['Software & Consulenza Informatica'],10000,406661,1,True
SU01297,NanoSystems S.R.L.,"Via Dante, 41",Milano,45.49909992535456,9.188557936804592,2024,['Aerospace'],10000,144770,3,True
SU01298,GreenWorks S.R.L.,"Via Roma, 103",Brescia,45.52448212392538,10.246938581163988,2025,['Fintech'],23720,6503,1,True
SU01299,TechSolutions S.R.L.,"Via Brera, 75",Brescia,45.52946928998674,10.18088282060428,2022,"['Automazione Industriale', 'Blockchain', 'Cleantech']",75628,62502,0,True
SU01300,GreenLab S.R.L.,"Corso Buenos Aires, 87",Milano,45.46265494499678,9.181870219464473,2019,"['Energia Rinnovabile', 'Fabbricazione Macchinari']",10228,137209,0,True
SU01301,DigitalWorks S.R.L.,"Via Manzoni, 85",Milano,45.45492484610401,9.171100874584404,2023,['Servizi di Informazione'],22566,400384,7,True
SU01302,InnovaVision S.R.L.,"Via Garibaldi, 59",Como,45.82780803633814,9.10902286745496,2020,"['Software & Consulenza Informatica', 'Robotica']",27428,279989,3,False
SU01303,DigitalLogic S.R.L.,"Via Garibaldi, 70",Milano,45.46102381751262,9.180005863030278,2019,"['Blockchain', 'Fintech', 'Aerospace']",12425,300519,3,True
SU01304,FutureHub S.R.L.,"Via Garibaldi, 68",Milano,45.43931979969327,9.187232593195969,2024,['E-commerce'],10000,960591,4,True
SU01305,InnovaWorks S.R.L.,"Via Dante, 128",Brescia,45.52962196128711,10.233409323201425,2020,['Fintech'],10000,26712,2,True
SU01306,CyberDynamics S.R.L.,"Via Roma, 89",Bergamo,45.69994740901308,9.67903095295236,2024,"['Automazione Industriale', 'IoT']",16126,12821,8,True
SU01307,SmartAnalytics S.R.L.,"Via Manzoni, 110",Brescia,45.53162843503398,10.235818107475492,2024,['Salute Digitale'],50769,6456,1,True
SU01308,SmartDynamics S.R.L.,"Via Manzoni, 145",Milano,45.4938296849377,9.190662749243801,2025,"['Energia Rinnovabile', 'Cybersecurity']",29794,16134,3,True
SU01309,BioHub S.R.L.,"Via Garibaldi, 15",Brescia,45.54462784501596,10.193325732312397,2024,"['Marketing Digitale', 'Aerospace']",10000,224151,4,True
SU01310,FutureSolutions S.R.L.,"Corso Buenos Aires, 116",Bergamo,45.70687580059265,9.660329482614502,2021,['Intelligenza Artificiale'],23732,65737,3,True
SU01311,NanoEngine S.R.L.,"Via Milano, 59",Milano,45.45904420761001,9.197866152171347,2022,"['Marketing Digitale', 'Fintech']",10000,31770,2,True
SU01312,TechHub S.R.L.,"Corso Buenos Aires, 106",Milano,45.445108076486015,9.193555825435423,2021,"['Intelligenza Artificiale', 'Software & Consulenza Informatica']",10806,34650,8,True
SU01313,SmartDynamics S.R.L.,"Via Garibaldi, 66",Milano,45.46714555947218,9.196743468080694,2022,"['Energia Rinnovabile', 'Ricerca e Sviluppo']",11279,6005,9,True
SU01314,TechLab S.R.L.,"Corso Buenos Aires, 78",Milano,45.44580931631024,9.206089411659582,2024,['Automotive Tech'],67700,126195,1,True
SU01315,DigitalVision S.R.L.,"Via Brera, 103",Como,45.77651938218888,9.055831467971982,2022,"['E-commerce', 'Automotive Tech']",10000,17665,1,True
SU01316,FutureHub S.R.L.,"Via Milano, 144",Monza e della Brianza,45.552691709264785,9.275589698799942,2019,"['Blockchain', 'Robotica']",10000,102419,0,True
SU01317,TechWorks S.R.L.,"Via Milano, 125",Milano,45.44528543862891,9.218350955652946,2019,"['Computer e Prodotti Elettronici', 'Fabbricazione Macchinari']",37394,185172,6,True
SU01318,FutureLogic S.R.L.,"Via Brera, 59",Milano,45.465796603899804,9.166429482643593,2024,['Servizi di Informazione'],11288,14824,0,True
SU01319,CyberAnalytics S.R.L.,"Via Dante, 37",Milano,45.467268819061836,9.13731363503982,2019,['Software & Consulenza Informatica'],10000,249822,7,True
SU01320,GreenLogic S.R.L.,"Via Milano, 77",Milano,45.45694217602563,9.201723031806512,2020,"['Salute Digitale', 'Energia Rinnovabile']",15708,249959,2,True
SU01321,FutureWorks S.R.L.,"Via Garibaldi, 56",Milano,45.46206294779834,9.17097402407007,2020,['Robotica'],23256,457465,4,True
SU01322,DataHub S.R.L.,"Via Roma, 130",Bergamo,45.70321942137304,9.680456548675824,2025,"['Software & Consulenza Informatica', 'Computer e Prodotti Elettronici', 'Salute Digitale']",57530,521443,0,True
SU01323,SmartHub S.R.L.,"Corso Buenos Aires, 143",Milano,45.44223655957169,9.19719681659201,2022,"['Cybersecurity', 'Biotecnologie']",10000,202332,4,True
SU01324,NanoLogic S.R.L.,"Corso Buenos Aires, 120",Milano,45.42896087563764,9.200804999607195,2022,['Biotecnologie'],10000,43664,8,True
SU01325,NanoWorks S.R.L.,"Via Dante, 125",Brescia,45.544653708096085,10.225277718925183,2022,"['Aerospace', 'Intelligenza Artificiale', 'IoT']",37918,8248,1,True
SU01326,InnovaVision S.R.L.,"Via Montenapoleone, 120",Milano,45.437939376331556,9.186423771441714,2019,['Fintech'],10000,142975,4,True
SU01327,DataLab S.R.L.,"Via Roma, 20",Milano,45.43933098396151,9.170309846225486,2020,"['Marketing Digitale', 'Biotecnologie', 'Cleantech']",48984,56660,3,True
SU01328,CyberLab S.R.L.,"Corso Buenos Aires, 2",Milano,45.47104323719935,9.210321879138238,2021,"['Cleantech', 'Fintech']",20802,593771,9,True
SU01329,InnovaSystems S.R.L.,"Via Dante, 146",Milano,45.47055085514038,9.176318847188371,2020,"['E-commerce', 'Biotecnologie']",10000,326925,5,True
SU01330,DataSystems S.R.L.,"Via Dante, 109",Milano,45.488703343206375,9.188003112517306,2022,"['Servizi di Informazione', 'Marketing Digitale']",10000,6334,4,False
SU01331,DataHub S.R.L.,"Corso Buenos Aires, 49",Como,45.78677418463529,9.067333118065125,2019,['Fabbricazione Macchinari'],10000,249210,1,False
SU01332,TechDynamics S.R.L.,"Via Manzoni, 2",Cremona,45.109605365324846,10.023044750700063,2024,['Cybersecurity'],13863,868996,2,True
SU01333,CyberWorks S.R.L.,"Corso Buenos Aires, 45",Milano,45.482042040808935,9.20752742379668,2019,['Cleantech'],33056,298494,0,True
SU01334,FutureAnalytics S.R.L.,"Via Roma, 99",Milano,45.468702750851506,9.169016455643536,2019,['Blockchain'],10000,229705,0,True
SU01335,GreenLogic S.R.L.,"Via Garibaldi, 142",Milano,45.48957637251312,9.193572226681802,2024,['Robotica'],10000,222411,2,True
SU01336,SmartDynamics S.R.L.,"Via Montenapoleone, 90",Bergamo,45.753586970322345,9.715262340316372,2021,['Ricerca e Sviluppo'],10000,541693,8,True
SU01337,CyberLab S.R.L.,"Via Milano, 75",Milano,45.46725409325714,9.185164386073055,2023,['Automotive Tech'],16939,19391,1,True
SU01338,SmartDynamics S.R.L.,"Via Montenapoleone, 27",Milano,45.48983222223052,9.182308103231696,2023,"['Servizi di Informazione', 'Fintech']",52325,38161,6,True
SU01339,GreenSystems S.R.L.,"Via Dante, 89",Como,45.78961840522498,9.043186722058316,2021,"['Energia Rinnovabile', 'Salute Digitale']",11926,4243743,2,True
SU01340,NanoSolutions S.R.L.,"Via Dante, 116",Milano,45.44708236987245,9.220027250096404,2020,['Automazione Industriale'],10000,1529420,3,False
SU01341,CyberSolutions S.R.L.,"Via Manzoni, 94",Bergamo,45.692898041573805,9.671260084514625,2023,"['Automotive Tech', 'IoT', 'Energia Rinnovabile']",36120,24053,3,True
